Close,Volume
186.50999450683594,40890300
180.8000030517578,42364200
182.72000122070312,26372100
185.1699981689453,26343100
186.64999389648438,27785000
188.82000732421875,25751600
187.5399932861328,22614400
187.69000244140625,32178900
186.88999938964844,23456800
187.52999877929688,25039400
188.99000549316406,37417700
189.07000732421875,24639400
189.6999969482422,29650600
184.7100067138672,31937100
186.3800048828125,21647400
187.8300018310547,29362100
188.38999938964844,27930800
190.8300018310547,35690200
192.72999572753906,37707600
186.39999389648438,75146800
197.92999267578125,99687800
195.77999877929688,38492100
199.5,30564800
207.08999633789062,72292200
210.0500030517578,52878400
208.17999267578125,36075800
206.83999633789062,35456000
208.91000366210938,38942900
214.10000610351562,46212900
211.47999572753906,42620300
202.61000061035156,86591100
201.6999969482422,36409900
204.61000061035156,31197900
202.8800048828125,32769000
198.3800048828125,58800000
197.1199951171875,31530800
201.4499969482422,40685700
207.86000061035156,41673700
205.74000549316406,28061600
207.88999938964844,24892400
210.7100067138672,39523200
213.44000244140625,32214800
218.16000366210938,48745700
220.5500030517578,41140200
227.02999877929688,44178100
226.08999633789062,46819400
225.0399932861328,31199900
230.25999450683594,35385800
228.97000122070312,28204100
227.4600067138672,28768100
232.92999267578125,37552100
231.14999389648438,35948100
220.52000427246094,43281400
223.2899932861328,39918700
224.9199981689453,88279200
225.05999755859375,28070000
229.0500030517578,15007500
227.0500030517578,16146700
223.75,27367100
221.3000030517578,28321200
219.38999938964844,24819700
220.22000122070312,33956600
224.19000244140625,27515600
227.61000061035156,31849800
222.11000061035156,28084200
222.1300048828125,25033300
218.94000244140625,36811500
218.4600067138672,27262700
217.75999450683594,24711700
223.35000610351562,31291300
220.66000366210938,24757300
225.94000244140625,42370100
230.7100067138672,39951500
235.00999450683594,41448200
235.4199981689453,26404400
234.85000610351562,25890700
235.4199981689453,49428300
238.14999389648438,41587200
237.07000732421875,26091700
234.63999938964844,32020700
237.67999267578125,36110200
237.4199981689453,37285900
242.05999755859375,29713800
236.1699981689453,38727300
238.8300018310547,60897100
229.14999389648438,77539300
233.13999938964844,35419900
232.75999450683594,23713700
228.92999267578125,32285200
230.3699951171875,31346500
228.67999267578125,27031100
226.64999389648438,42975100
226.6300048828125,28566700
222.8800048828125,30001700
216.5800018310547,55323900
212.7100067138672,42387600
212.8000030517578,58958000
214.35000610351562,39120600
208.74000549316406,40548600
212.27999877929688,51771700
205.02000427246094,42948400
203.8000030517578,60853100
208.36000061035156,38610100
200.6999969482422,49863800
199.25,59802800
194.5399932861328,62350900
196.58999633789062,54002900
198.88999938964844,43679300
193.88999938964844,41270800
197.9499969482422,38096700
195.74000549316406,47341800
192.82000732421875,40414900
195.5399932861328,39442900
194.9499969482422,38921100
196.2100067138672,60056900
203.25999450683594,41625400
205.7100067138672,31171200
201.1300048828125,32855300
201.36000061035156,27317700
192.72000122070312,52548200
190.25999450683594,63547600
