Close,Volume
179.79986572265625,163012800
181.75975036621094,168688200
181.5897674560547,235518900
180.1598358154297,281787800
174.170166015625,243257900
170.77037048339844,231164900
170.61038208007812,164424900
171.65032958984375,141670100
167.01058959960938,224441400
168.30050659179688,163769100
170.7503662109375,157548400
177.32000732421875,226852000
177.1699981689453,151159300
177.82000732421875,124911000
177.75,147061600
174.8800048828125,140737800
170.2899932861328,211843800
176.24000549316406,191763300
176.6699981689453,236658800
183.61000061035156,266894989
